Track,Count,Percentage
"陕西,渭南(提货)->江苏,常州(卸货)",5,0.00018777932174108986
"天津,天津(提货)->山西,太原(卸货)->山西,吕梁(卸货)",5,0.00018777932174108986
"天津,天津(提货)->山东,济南(卸货)",5,0.00018777932174108986
"安徽,芜湖(提货)->河北,张家口(卸货)",5,0.00018777932174108986
"天津,天津(提货)->江苏,徐州(卸货)",5,0.00018777932174108986
"广东,佛山(提货)->广东,珠海(卸货)",5,0.00018777932174108986
"陕西,宝鸡(提货)->宁夏,银川(卸货)",5,0.00018777932174108986
"安徽,芜湖(提货)->天津,天津(卸货)",5,0.00018777932174108986
"广东,中山(提货)->陕西,汉中(卸货)",5,0.00018777932174108986
"宁夏,银川(提货)->陕西,榆林(卸货)",5,0.00018777932174108986
"安徽,芜湖(提货)->江苏,连云港(卸货)",5,0.00018777932174108986
"广西,南宁(提货)->广东,中山(卸货)",5,0.00018777932174108986
"江苏,南京(提货)->上海,上海(卸货)",5,0.00018777932174108986
"四川,德阳(提货)->重庆,重庆(卸货)",5,0.00018777932174108986
"宁夏,银川(提货)->陕西,安康(卸货)",5,0.00018777932174108986
"江苏,连云港(提货)->安徽,芜湖(卸货)",4,0.0001502234573928719
"安徽,滁州(提货)->河南,鹤壁(卸货)",4,0.0001502234573928719
"江苏,南京(提货)->江苏,连云港(卸货)",4,0.0001502234573928719
"河北,邢台(提货)->河北,廊坊(卸货)",4,0.0001502234573928719
"河北,邢台(提货)->山东,济宁(卸货)",4,0.0001502234573928719
"天津,天津(提货)->山东,淄博(卸货)",4,0.0001502234573928719
"江苏,苏州(提货)->上海,上海(卸货)",4,0.0001502234573928719
"天津,天津(提货)->辽宁,鞍山(卸货)",4,0.0001502234573928719
"四川,成都(提货)->四川,资阳(卸货)",4,0.0001502234573928719
"江苏,苏州(提货)->安徽,合肥(卸货)",4,0.0001502234573928719
"浙江,绍兴(提货)->山东,滨州(卸货)",4,0.0001502234573928719
"广东,佛山(提货)->安徽,蚌埠(卸货)",4,0.0001502234573928719
"安徽,滁州(提货)->湖北,宜昌(卸货)",4,0.0001502234573928719
"河北,邢台(提货)->天津,天津(卸货)",4,0.0001502234573928719
"广东,佛山(提货)->浙江,金华(卸货)",4,0.0001502234573928719
"湖北,武汉(提货)->四川,成都(卸货)",4,0.0001502234573928719
"广东,中山(提货)->广西,百色(卸货)",4,0.0001502234573928719
"上海,上海(提货)->河南,新乡(卸货)->河南,郑州(卸货)",4,0.0001502234573928719
"广东,中山(提货)->广东,惠州(卸货)->广东,河源(卸货)",4,0.0001502234573928719
"陕西,渭南(提货)->山东,临沂(卸货)",4,0.0001502234573928719
"广东,广州(提货)->广东,江门(卸货)",4,0.0001502234573928719
"陕西,渭南(提货)->浙江,绍兴(卸货)",4,0.0001502234573928719
"天津,天津(提货)->山西,晋中(卸货)",4,0.0001502234573928719
"江西,赣州(提货)->江西,宜春(卸货)",4,0.0001502234573928719
"天津,天津(提货)->内蒙古,包头(卸货)->内蒙古,乌兰察布(卸货)",4,0.0001502234573928719
"河北,邢台(提货)->宁夏,中卫(卸货)",4,0.0001502234573928719
"安徽,芜湖(提货)->江西,赣州(卸货)",4,0.0001502234573928719
"上海,上海(提货)->安徽,滁州(卸货)",4,0.0001502234573928719
"江苏,苏州(提货)->江苏,南京(卸货)",4,0.0001502234573928719
"宁夏,银川(提货)->新疆,哈密(卸货)",4,0.0001502234573928719
"天津,天津(提货)->内蒙古,锡林郭勒盟(卸货)",4,0.0001502234573928719
"广东,广州(提货)->广东,广州(卸货)",4,0.0001502234573928719
"天津,天津(提货)->山东,临沂(卸货)",4,0.0001502234573928719
"四川,成都(提货)->四川,雅安(卸货)",4,0.0001502234573928719
"四川,成都(提货)->四川,攀枝花(卸货)",4,0.0001502234573928719
"安徽,芜湖(提货)->辽宁,沈阳(卸货)",4,0.0001502234573928719
"江苏,常州(提货)->江苏,南京(卸货)",4,0.0001502234573928719
"浙江,宁波(提货)->安徽,合肥(卸货)",4,0.0001502234573928719
"广东,中山(提货)->广西,南宁(卸货)->广西,河池(卸货)",4,0.0001502234573928719
"四川,成都(提货)->上海,上海(卸货)",4,0.0001502234573928719
"广东,广州(提货)->江苏,苏州(卸货)",4,0.0001502234573928719
"江苏,南京(提货)->浙江,杭州(卸货)",4,0.0001502234573928719
"江苏,扬州(提货)->湖北,仙桃(卸货)",4,0.0001502234573928719
"江苏,南京(提货)->江苏,苏州(卸货)",3,0.00011266759304465392
"安徽,合肥(提货)->江苏,南通(卸货)",3,0.00011266759304465392
"陕西,渭南(提货)->辽宁,沈阳(卸货)",3,0.00011266759304465392
"天津,天津(提货)->辽宁,阜新(卸货)",3,0.00011266759304465392
"河北,衡水(提货)->辽宁,葫芦岛(卸货)",3,0.00011266759304465392
"陕西,渭南(提货)->辽宁,大连(卸货)",3,0.00011266759304465392
"四川,凉山(提货)->四川,内江(卸货)",3,0.00011266759304465392
"安徽,芜湖(提货)->北京,北京(卸货)",3,0.00011266759304465392
"广东,中山(提货)->湖南,岳阳(卸货)",3,0.00011266759304465392
"上海,上海(提货)->河南,洛阳(卸货)->河南,郑州(卸货)",3,0.00011266759304465392
"浙江,绍兴(提货)->河南,安阳(卸货)",3,0.00011266759304465392
"河北,衡水(提货)->湖南,怀化(卸货)",3,0.00011266759304465392
"安徽,滁州(提货)->河南,漯河(卸货)",3,0.00011266759304465392
"安徽,滁州(提货)->湖南,常德(卸货)",3,0.00011266759304465392
"山东,济南(提货)->山西,长治(卸货)",3,0.00011266759304465392
"河北,廊坊(提货)->安徽,阜阳(卸货)",3,0.00011266759304465392
"陕西,渭南(提货)->浙江,温州(卸货)",3,0.00011266759304465392
"浙江,绍兴(提货)->江西,新余(卸货)",3,0.00011266759304465392
"安徽,芜湖(提货)->河南,焦作(卸货)",3,0.00011266759304465392
"浙江,台州(提货)->西藏,山南(卸货)",3,0.00011266759304465392
"陕西,渭南(提货)->福建,福州(卸货)",3,0.00011266759304465392
"安徽,芜湖(提货)->山东,德州(卸货)",3,0.00011266759304465392
"四川,成都(提货)->四川,广安(卸货)",3,0.00011266759304465392
"安徽,芜湖(提货)->甘肃,酒泉(卸货)",3,0.00011266759304465392
"安徽,芜湖(提货)->山东,潍坊(卸货)",3,0.00011266759304465392
"上海,上海(提货)->浙江,宁波(卸货)",3,0.00011266759304465392
"安徽,滁州(提货)->安徽,阜阳(卸货)",3,0.00011266759304465392
"上海,上海(提货)->河南,郑州(卸货)->河南,濮阳(卸货)",3,0.00011266759304465392
"陕西,宝鸡(提货)->湖南,益阳(卸货)",3,0.00011266759304465392
"陕西,渭南(提货)->江苏,宿迁(卸货)",3,0.00011266759304465392
"广东,广州(提货)->广东,清远(卸货)",3,0.00011266759304465392
"陕西,宝鸡(提货)->安徽,六安(卸货)",3,0.00011266759304465392
"浙江,宁波(提货)->湖南,湘潭(卸货)",3,0.00011266759304465392
"天津,天津(提货)->内蒙古,乌兰察布(卸货)->内蒙古,包头(卸货)",3,0.00011266759304465392
"四川,成都(提货)->陕西,宝鸡(卸货)",3,0.00011266759304465392
"浙江,衢州(提货)->安徽,芜湖(卸货)",3,0.00011266759304465392
"江苏,南京(提货)->青海,海西(卸货)",3,0.00011266759304465392
"安徽,合肥(提货)->安徽,淮南(卸货)",3,0.00011266759304465392
"广东,中山(提货)->江西,吉安(卸货)->江西,南昌(卸货)",3,0.00011266759304465392
"河南,郑州(提货)->浙江,宁波(卸货)",3,0.00011266759304465392
"广东,广州(提货)->广东,梅州(卸货)",3,0.00011266759304465392
"安徽,滁州(提货)->河南,开封(卸货)",3,0.00011266759304465392
"安徽,芜湖(提货)->湖北,宜昌(卸货)",3,0.00011266759304465392
"四川,成都(提货)->云南,保山(卸货)",3,0.00011266759304465392
"四川,成都(提货)->云南,昭通(卸货)",3,0.00011266759304465392
"广东,中山(提货)->湖南,邵阳(卸货)",3,0.00011266759304465392
"江苏,南京(提货)->浙江,湖州(卸货)",3,0.00011266759304465392
"广东,中山(提货)->安徽,合肥(卸货)->安徽,六安(卸货)",3,0.00011266759304465392
"河北,唐山(提货)->北京,北京(卸货)",3,0.00011266759304465392
"上海,上海(提货)->河南,驻马店(卸货)->河南,平顶山(卸货)",3,0.00011266759304465392
"河北,邢台(提货)->江苏,扬州(卸货)",3,0.00011266759304465392
"安徽,滁州(提货)->山东,滨州(卸货)",3,0.00011266759304465392
"安徽,芜湖(提货)->山东,济宁(卸货)",3,0.00011266759304465392
"广东,广州(提货)->浙江,金华(卸货)",3,0.00011266759304465392
"安徽,马鞍山(提货)->云南,昆明(卸货)",3,0.00011266759304465392
"上海,上海(提货)->河南,郑州(卸货)->河南,信阳(卸货)",3,0.00011266759304465392
"四川,成都(提货)->贵州,遵义(卸货)",3,0.00011266759304465392
"宁夏,银川(提货)->四川,德阳(卸货)",3,0.00011266759304465392
"上海,上海(提货)->河南,南阳(卸货)",3,0.00011266759304465392
"北京,北京(提货)->湖南,株洲(卸货)",3,0.00011266759304465392
"天津,天津(提货)->内蒙古,巴彦淖尔(卸货)",3,0.00011266759304465392
"天津,天津(提货)->辽宁,盘锦(卸货)->辽宁,营口(卸货)",3,0.00011266759304465392
"天津,天津(提货)->辽宁,锦州(卸货)",3,0.00011266759304465392
"江苏,南京(提货)->内蒙古,巴彦淖尔(卸货)",3,0.00011266759304465392
"广东,中山(提货)->广西,河池(卸货)",3,0.00011266759304465392
"四川,成都(提货)->河北,石家庄(卸货)",3,0.00011266759304465392
"江苏,扬州(提货)->浙江,温州(卸货)",3,0.00011266759304465392
"浙江,嘉兴(提货)->上海,上海(卸货)",3,0.00011266759304465392
"安徽,滁州(提货)->湖南,株洲(卸货)",3,0.00011266759304465392
"辽宁,鞍山(提货)->安徽,芜湖(卸货)",3,0.00011266759304465392
"广东,清远(提货)->湖南,永州(卸货)",3,0.00011266759304465392
"四川,成都(提货)->天津,天津(卸货)",3,0.00011266759304465392
"陕西,渭南(提货)->河北,邢台(卸货)",3,0.00011266759304465392
"江苏,南京(提货)->四川,宜宾(卸货)",3,0.00011266759304465392
"河北,衡水(提货)->湖南,长沙(卸货)",2,7.511172869643595e-05
"河南,焦作(提货)->宁夏,石嘴山(卸货)",2,7.511172869643595e-05
"安徽,芜湖(提货)->云南,临沧(卸货)",2,7.511172869643595e-05
"浙江,杭州(提货)->安徽,马鞍山(卸货)",2,7.511172869643595e-05
"广东,东莞(提货)->甘肃,兰州(卸货)->陕西,西安(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->山东,临沂(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->山东,菏泽(卸货)",2,7.511172869643595e-05
"湖南,长沙(提货)->安徽,芜湖(卸货)",2,7.511172869643595e-05
"宁夏,银川(提货)->河南,洛阳(卸货)",2,7.511172869643595e-05
"安徽,蚌埠(提货)->湖南,衡阳(卸货)",2,7.511172869643595e-05
"安徽,芜湖(提货)->安徽,宣城(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->安徽,宿州(卸货)",2,7.511172869643595e-05
"湖南,长沙(提货)->重庆,重庆(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,周口(卸货)->河南,许昌(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->浙江,舟山(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,新余(卸货)->江西,南昌(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->河南,新乡(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->辽宁,辽阳(卸货)->辽宁,营口(卸货)",2,7.511172869643595e-05
"浙江,宁波(提货)->江苏,扬州(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->安徽,宣城(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->山东,济南(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->江苏,连云港(卸货)",2,7.511172869643595e-05
"河北,唐山(提货)->山西,太原(卸货)",2,7.511172869643595e-05
"广东,广州(提货)->上海,上海(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->安徽,安庆(卸货)",2,7.511172869643595e-05
"河北,唐山(提货)->江苏,常州(卸货)",2,7.511172869643595e-05
"广东,东莞(提货)->甘肃,兰州(卸货)->新疆,乌鲁木齐(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,景德镇(卸货)->江西,南昌(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->山东,东营(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->四川,宜宾(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,南昌(卸货)->江西,吉安(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->山西,长治(卸货)",2,7.511172869643595e-05
"新疆,乌鲁木齐(提货)->宁夏,银川(卸货)",2,7.511172869643595e-05
"安徽,芜湖(提货)->福建,南平(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->吉林,吉林(卸货)",2,7.511172869643595e-05
"安徽,芜湖(提货)->广西,柳州(卸货)",2,7.511172869643595e-05
"山东,济南(提货)->山西,晋城(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->贵州,六盘水(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江苏,南通(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->山东,潍坊(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,驻马店(卸货)->河南,郑州(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,信阳(卸货)->河南,郑州(卸货)",2,7.511172869643595e-05
"陕西,渭南(提货)->广东,东莞(卸货)",2,7.511172869643595e-05
"安徽,芜湖(提货)->河北,衡水(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,南阳(卸货)->河南,信阳(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->陕西,咸阳(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->江苏,镇江(卸货)",2,7.511172869643595e-05
"河北,邢台(提货)->浙江,金华(卸货)",2,7.511172869643595e-05
"江苏,扬州(提货)->安徽,芜湖(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,南阳(卸货)->河南,驻马店(卸货)",2,7.511172869643595e-05
"江苏,南京(提货)->新疆,昌吉(卸货)",2,7.511172869643595e-05
"黑龙江,哈尔滨(提货)->安徽,芜湖(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->安徽,黄山(卸货)",2,7.511172869643595e-05
"山东,济宁(提货)->安徽,芜湖(卸货)",2,7.511172869643595e-05
"宁夏,银川(提货)->新疆,阿克苏(卸货)",2,7.511172869643595e-05
"宁夏,银川(提货)->新疆,伊犁(卸货)",2,7.511172869643595e-05
"四川,成都(提货)->云南,德宏(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->广西,河池(卸货)->广西,南宁(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->辽宁,沈阳(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->广东,河源(卸货)->广东,惠州(卸货)",2,7.511172869643595e-05
"广东,清远(提货)->广东,肇庆(卸货)",2,7.511172869643595e-05
"江西,赣州(提货)->湖南,长沙(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->安徽,六安(卸货)",2,7.511172869643595e-05
"广东,江门(提货)->广东,清远(卸货)",2,7.511172869643595e-05
"四川,成都(提货)->陕西,西安(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->山东,青岛(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->江苏,盐城(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,郑州(卸货)->河南,南阳(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->广西,南宁(卸货)->广西,百色(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->辽宁,葫芦岛(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->安徽,芜湖(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->海南,澄迈(卸货)",2,7.511172869643595e-05
"广东,广州(提货)->福建,泉州(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->山东,临沂(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,上饶(卸货)->江西,南昌(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->山东,烟台(卸货)->山东,青岛(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->安徽,亳州(卸货)->安徽,阜阳(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->河南,濮阳(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->江苏,无锡(卸货)",2,7.511172869643595e-05
"江苏,南京(提货)->江苏,盐城(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->江苏,苏州(卸货)",2,7.511172869643595e-05
"安徽,亳州(提货)->安徽,合肥(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->内蒙古,乌海(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->安徽,六安(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->辽宁,沈阳(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,宜春(卸货)->江西,萍乡(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->安徽,亳州(卸货)",2,7.511172869643595e-05
"浙江,宁波(提货)->江苏,盐城(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->江苏,连云港(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->广东,云浮(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,安阳(卸货)",2,7.511172869643595e-05
"山东,济南(提货)->山东,济宁(卸货)->山东,枣庄(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->山西,吕梁(卸货)->山西,临汾(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,南昌(卸货)->江西,上饶(卸货)",2,7.511172869643595e-05
"天津,天津(提货)->山西,忻州(卸货)->山西,朔州(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->江苏,常州(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->山西,临汾(卸货)",2,7.511172869643595e-05
"安徽,芜湖(提货)->辽宁,大连(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->海南,海口(卸货)->海南,澄迈(卸货)",2,7.511172869643595e-05
"广东,东莞(提货)->湖北,武汉(卸货)",2,7.511172869643595e-05
"江苏,南京(提货)->安徽,宿州(卸货)",2,7.511172869643595e-05
"陕西,西安(提货)->陕西,西安(卸货)",2,7.511172869643595e-05
"江苏,南京(提货)->黑龙江,绥化(卸货)",2,7.511172869643595e-05
"江西,宜春(提货)->福建,泉州(卸货)",2,7.511172869643595e-05
"四川,成都(提货)->云南,大理(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->安徽,安庆(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->山西,吕梁(卸货)",2,7.511172869643595e-05
"河北,廊坊(提货)->上海,上海(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->广西,南宁(卸货)->广西,柳州(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->安徽,淮北(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->湖南,益阳(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->河南,周口(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->广东,珠海(卸货)",2,7.511172869643595e-05
"辽宁,大连(提货)->河北,唐山(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->山东,德州(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,郑州(卸货)->河南,商丘(卸货)",2,7.511172869643595e-05
"广东,广州(提货)->湖北,武汉(卸货)",2,7.511172869643595e-05
"广东,佛山(提货)->上海,上海(卸货)",2,7.511172869643595e-05
"安徽,宣城(提货)->黑龙江,佳木斯(卸货)",2,7.511172869643595e-05
"北京,北京(提货)->河北,唐山(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->新疆,伊犁(卸货)",2,7.511172869643595e-05
"广东,广州(提货)->安徽,合肥(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->安徽,亳州(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->湖北,武汉(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->江苏,徐州(卸货)",2,7.511172869643595e-05
"河北,邢台(提货)->广东,佛山(卸货)",2,7.511172869643595e-05
"江苏,无锡(提货)->安徽,芜湖(卸货)",2,7.511172869643595e-05
"浙江,宁波(提货)->江苏,南京(卸货)",2,7.511172869643595e-05
"广东,东莞(提货)->新疆,乌鲁木齐(卸货)->宁夏,银川(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->河南,三门峡(卸货)",2,7.511172869643595e-05
"陕西,咸阳(提货)->陕西,汉中(卸货)",2,7.511172869643595e-05
"四川,成都(提货)->贵州,铜仁(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->河南,三门峡(卸货)",2,7.511172869643595e-05
"江苏,南京(提货)->江苏,南通(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->广东,中山(卸货)",2,7.511172869643595e-05
"河北,衡水(提货)->山东,枣庄(卸货)",2,7.511172869643595e-05
"浙江,宁波(提货)->河南,周口(卸货)",2,7.511172869643595e-05
"广东,东莞(提货)->宁夏,银川(卸货)->新疆,乌鲁木齐(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,抚州(卸货)->江西,上饶(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->安徽,宿州(卸货)->安徽,亳州(卸货)",2,7.511172869643595e-05
"四川,成都(提货)->福建,泉州(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->辽宁,辽阳(卸货)",2,7.511172869643595e-05
"江苏,南京(提货)->新疆,五家渠市(卸货)",2,7.511172869643595e-05
"安徽,合肥(提货)->陕西,渭南(卸货)",2,7.511172869643595e-05
"安徽,芜湖(提货)->四川,乐山(卸货)",2,7.511172869643595e-05
"广东,佛山(提货)->广东,梅州(卸货)",2,7.511172869643595e-05
"陕西,渭南(提货)->浙江,湖州(卸货)",2,7.511172869643595e-05
"浙江,绍兴(提货)->内蒙古,鄂尔多斯(卸货)",2,7.511172869643595e-05
"安徽,六安(提货)->广东,东莞(卸货)",2,7.511172869643595e-05
"山东,德州(提货)->安徽,芜湖(卸货)",2,7.511172869643595e-05
"上海,上海(提货)->江苏,扬州(卸货)",2,7.511172869643595e-05
"四川,成都(提货)->贵州,黔西南(卸货)",2,7.511172869643595e-05
"四川,德阳(提货)->河南,周口(卸货)",2,7.511172869643595e-05
"陕西,渭南(提货)->江苏,苏州(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->山东,泰安(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->江苏,淮安(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->湖南,长沙(卸货)->湖南,益阳(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->江苏,南通(卸货)",2,7.511172869643595e-05
"湖南,长沙(提货)->江苏,南京(卸货)",2,7.511172869643595e-05
"四川,成都(提货)->新疆,伊犁(卸货)",2,7.511172869643595e-05
"北京,北京(提货)->浙江,宁波(卸货)",2,7.511172869643595e-05
"广东,东莞(提货)->广东,清远(卸货)",2,7.511172869643595e-05
"安徽,滁州(提货)->河南,商丘(卸货)",2,7.511172869643595e-05
"广东,中山(提货)->江西,抚州(卸货)->江西,上饶(卸货)->江西,南昌(卸货)",1,3.7555864348217974e-05
"河北,衡水(提货)->山东,莱芜(卸货)",1,3.7555864348217974e-05
"广东,中山(提货)->江西,宜春(卸货)->江西,新余(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->河南,濮阳(卸货)->河南,洛阳(卸货)",1,3.7555864348217974e-05
"河北,邢台(提货)->浙江,台州(卸货)",1,3.7555864348217974e-05
"河北,衡水(提货)->安徽,宿州(卸货)",1,3.7555864348217974e-05
"广东,广州(提货)->福建,漳州(卸货)",1,3.7555864348217974e-05
"四川,成都(提货)->江苏,苏州(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->河南,郑州(卸货)->河南,许昌(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->河南,信阳(卸货)->河南,开封(卸货)",1,3.7555864348217974e-05
"四川,成都(提货)->四川,资阳(卸货)->重庆,重庆(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->河北,廊坊(卸货)",1,3.7555864348217974e-05
"浙江,绍兴(提货)->青海,西宁(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->河南,许昌(卸货)->河南,信阳(卸货)",1,3.7555864348217974e-05
"江苏,南京(提货)->天津,天津(卸货)",1,3.7555864348217974e-05
"四川,成都(提货)->浙江,绍兴(卸货)",1,3.7555864348217974e-05
"四川,广元(提货)->陕西,宝鸡(卸货)",1,3.7555864348217974e-05
"安徽,滁州(提货)->浙江,杭州(卸货)",1,3.7555864348217974e-05
"浙江,宁波(提货)->河北,石家庄(卸货)",1,3.7555864348217974e-05
"江苏,常州(提货)->安徽,合肥(卸货)",1,3.7555864348217974e-05
"山东,威海(提货)->安徽,芜湖(卸货)",1,3.7555864348217974e-05
"宁夏,银川(提货)->河南,濮阳(卸货)",1,3.7555864348217974e-05
"江苏,南京(提货)->河北,邢台(卸货)",1,3.7555864348217974e-05
"陕西,西安(提货)->陕西,渭南(卸货)",1,3.7555864348217974e-05
"广东,中山(提货)->江西,南昌(卸货)->江西,九江(卸货)",1,3.7555864348217974e-05
"宁夏,银川(提货)->河南,平顶山(卸货)",1,3.7555864348217974e-05
"安徽,滁州(提货)->安徽,铜陵(卸货)",1,3.7555864348217974e-05
"安徽,合肥(提货)->陕西,西安(卸货)",1,3.7555864348217974e-05
"陕西,西安(提货)->河南,安阳(卸货)",1,3.7555864348217974e-05
"广东,清远(提货)->广东,清远(卸货)->广东,韶关(卸货)",1,3.7555864348217974e-05
"天津,天津(提货)->内蒙古,包头(卸货)->内蒙古,呼和浩特(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->安徽,蚌埠(卸货)->安徽,合肥(卸货)",1,3.7555864348217974e-05
"山东,济南(提货)->山东,菏泽(卸货)->山东,济宁(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->河南,许昌(卸货)",1,3.7555864348217974e-05
"上海,上海(提货)->安徽,马鞍山(卸货)->安徽,芜湖(卸货)",1,3.7555864348217974e-05
"安徽,芜湖(提货)->安徽,宿州(卸货)",1,3.7555864348217974e-05
"浙江,宁波(提货)->湖南,永州(卸货)",1,3.7555864348217974e-05
"浙江,绍兴(提货)->福建,三明(卸货)",1,3.7555864348217974e-05
"广东,中山(提货)->江西,上饶(卸货)->江西,景德镇(卸货)",1,3.7555864348217974e-05
"安徽,芜湖(提货)->云南,红河(卸货)",1,3.7555864348217974e-05
"天津,天津(提货)->江苏,宿迁(卸货)",1,3.7555864348217974e-05
"河北,衡水(提货)->湖南,邵阳(卸货)",1,3.7555864348217974e-05
"安徽,芜湖(提货)->陕西,汉中(卸货)",1,3.7555864348217974e-05
"天津,天津(提货)->辽宁,营口(卸货)->辽宁,辽阳(卸货)",1,3.7555864348217974e-05
"广东,中山(提货)->广东,深圳(卸货)",1,3.7555864348217974e-05
"安徽,合肥(提货)->湖南,湘潭(卸货)",1,3.7555864348217974e-05
"天津,天津(提货)->江苏,泰州(卸货)",1,3.7555864348217974e-05
"广东,中山(提货)->江西,上饶(卸货)->江西,宜春(卸货)",1,3.7555864348217974e-05
"陕西,渭南(提货)->云南,楚雄(卸货)",1,3.7555864348217974e-05
"浙江,绍兴(提货)->浙江,嘉兴(卸货)",1,3.7555864348217974e-05
"浙江,绍兴(提货)->山东,潍坊(卸货)",1,3.7555864348217974e-05
"天津,天津(提货)->山西,朔州(卸货)->山西,忻州(卸货)",1,3.7555864348217974e-05
"四川,德阳(提货)->四川,宜宾(卸货)",1,3.7555864348217974e-05
"河北,衡水(提货)->福建,漳州(卸货)",1,3.7555864348217974e-05
"四川,成都(提货)->甘肃,酒泉(卸货)",1,3.7555864348217974e-05
